step,reward_mean,kl,mean_length
4617,6.0625,0.36082908511161804,576.375
4618,10.0,0.12416253983974457,183.0
4619,10.0,0.67965167760849,397.5
4620,8.625,0.20130842924118042,342.0
4621,10.0,0.1954948902130127,175.0
4622,6.625,0.3432418704032898,371.25
4623,8.28125,0.24778272211551666,315.625
4624,2.625,0.3222493529319763,531.0
4625,8.125,0.22699041664600372,370.25
4626,10.0,0.24543681740760803,255.75
4627,6.5625,0.2570323646068573,385.0
4628,5.875,0.26589471101760864,340.625
4629,4.90625,0.25819018483161926,411.875
4630,5.5,0.20200775563716888,509.75
4631,10.0,0.2195625752210617,265.25
4632,10.0,0.2729409337043762,423.875
4633,6.5625,0.14552123844623566,324.875
4634,10.0,0.257185161113739,233.5
4635,5.1875,0.30238616466522217,349.5
4636,10.0,0.31149420142173767,301.0
4637,7.21875,0.277925968170166,236.5
4638,3.875,0.33893725275993347,394.375
4639,8.625,0.21559379994869232,194.875
4640,10.0,0.5160526037216187,270.5
4641,10.0,0.3410782516002655,254.25
4642,2.90625,0.25016698241233826,597.75
4643,9.3125,0.18432451784610748,272.25
4644,10.0,0.22945162653923035,359.625
4645,6.03125,0.23063479363918304,480.875
4646,3.40625,0.1524815559387207,549.375
4647,8.9375,0.17077843844890594,300.0
4648,7.25,0.23454010486602783,400.5
4649,5.4375,0.254449725151062,377.625
4650,9.3125,0.3122972548007965,255.375
4651,3.375,0.2877197265625,643.875
4652,9.3125,0.24373024702072144,330.375
4653,6.1875,0.26815059781074524,252.5
4654,10.0,0.2567380666732788,220.625
4655,8.625,0.32611361145973206,282.375
4656,10.0,0.3028263449668884,399.25
4657,10.0,0.17969365417957306,233.75
4658,2.78125,0.2569928765296936,607.875
4659,5.25,0.19594930112361908,370.75
4660,3.9375,0.22724048793315887,554.5
4661,10.0,0.2024235725402832,214.125
4662,5.59375,0.36422261595726013,361.125
4663,9.75,0.22028523683547974,241.0
4664,4.9375,0.3191559910774231,427.25
4665,9.3125,0.2262934297323227,363.25
4666,5.0,0.22549816966056824,333.25
4667,7.4375,0.19642038643360138,234.5
4668,10.0,0.4917986989021301,359.875
4669,10.0,0.2063276171684265,213.625
4670,10.0,0.4369927644729614,229.875
4671,4.5,0.33147457242012024,415.625
4672,9.3125,0.19591136276721954,340.5
4673,5.375,0.08986833691596985,451.875
4674,9.5,0.2664109468460083,293.0
4675,9.46875,0.2569480538368225,324.5
4676,4.15625,0.23196515440940857,374.375
4677,9.875,0.2450360506772995,259.0
4678,7.25,0.3360368013381958,358.0
4679,10.0,0.3838597536087036,327.875
4680,5.84375,0.2222365289926529,472.125
4681,8.625,0.27383095026016235,235.25
4682,4.84375,0.3444678783416748,310.75
4683,2.375,0.4023212492465973,643.625
4684,4.0,0.20033489167690277,450.625
4685,1.375,0.21860571205615997,610.875
4686,5.375,0.1884019672870636,456.0
4687,6.5625,0.19335339963436127,237.25
4688,9.46875,0.3291545808315277,447.0
4689,4.5625,0.18091797828674316,506.5
4690,4.1875,0.21209657192230225,496.5
4691,4.90625,0.2440730482339859,481.125
4692,5.1875,0.28380700945854187,227.75
4693,6.5625,0.40673819184303284,395.875
4694,6.0,0.1795751303434372,395.0
4695,10.0,0.20916850864887238,224.0
4696,6.0625,0.3058044910430908,427.875
4697,10.0,0.22489534318447113,176.125
4698,10.0,0.2818756103515625,260.625
4699,3.5,0.2914382219314575,699.125
4700,10.0,0.14260494709014893,277.625
4701,9.3125,0.15284371376037598,263.5
4702,8.625,0.3277358412742615,240.5
4703,8.0,0.32449713349342346,403.125
4704,9.3125,0.2935437262058258,326.375
4705,8.625,0.22976385056972504,379.875
4706,10.0,0.26893043518066406,286.5
4707,4.5,0.26598936319351196,300.25
4708,10.0,0.3619554936885834,182.125
4709,3.5,0.2985854148864746,628.375
4710,3.6875,0.16765262186527252,626.25
4711,8.5625,0.13273270428180695,314.375
4712,5.1875,0.3296354413032532,274.75
4713,7.25,0.3106720745563507,378.0
4714,7.5625,0.3743448555469513,301.125
4715,4.96875,0.3076138496398926,544.75
4716,9.3125,0.18785321712493896,267.375
4717,8.5,0.2912587523460388,345.125
4718,7.9375,0.25367262959480286,305.375
4719,10.0,0.3348672389984131,285.0
4720,9.75,0.3014587163925171,289.0
4721,8.625,0.29967033863067627,226.0
4722,9.46875,0.3363528549671173,320.75
4723,9.3125,0.25308820605278015,300.25
4724,8.625,0.26590096950531006,384.25
4725,10.0,0.2688470184803009,255.75
4726,3.375,0.3357688784599304,219.25
4727,4.5,0.4616152048110962,397.125
4728,4.625,0.23048242926597595,596.875
4729,10.0,0.18450874090194702,269.5
4730,6.5625,0.31573203206062317,472.625
4731,4.5,0.2704222500324249,425.5
4732,7.25,0.18084169924259186,386.875
4733,5.34375,0.23646728694438934,294.0
4734,4.0625,0.18685272336006165,461.875
4735,7.25,0.26180827617645264,321.875
4736,10.0,0.26269376277923584,253.875
4737,3.25,0.30690261721611023,454.875
4738,5.5625,0.2586194574832916,398.125
4739,9.0,0.24532228708267212,237.5
4740,10.0,0.3867512345314026,302.5
4741,6.875,0.27040210366249084,325.25
4742,6.5625,0.3299795389175415,446.0
4743,3.78125,0.2039063572883606,427.5
4744,9.875,0.19601713120937347,199.625
4745,1.5,0.4865861237049103,626.625
4746,10.0,0.15044572949409485,364.5
4747,7.4375,0.29194122552871704,436.5
4748,4.5,0.19077858328819275,239.375
4749,10.0,0.324581116437912,317.5
4750,10.0,0.28223466873168945,176.625
4751,9.3125,0.3831617534160614,238.125
4752,7.40625,0.2263936996459961,369.625
4753,5.875,0.18607185781002045,587.25
4754,3.5,0.17182490229606628,501.25
4755,9.3125,0.19468063116073608,277.625
4756,8.625,0.2937767505645752,347.5
4757,8.625,0.19857849180698395,241.0
4758,10.0,0.25121647119522095,243.75
4759,10.0,0.2125963568687439,323.5
4760,10.0,0.16959498822689056,339.5
4761,10.0,0.20607435703277588,241.25
4762,4.65625,0.32481804490089417,427.375
4763,9.3125,0.31077829003334045,351.125
4764,10.0,0.21834251284599304,335.875
4765,8.8125,0.2679847776889801,289.0
4766,10.0,0.2250348925590515,225.625
4767,9.3125,0.21005453169345856,244.0
4768,5.1875,0.247014582157135,332.125
4769,7.3125,0.2407669574022293,264.625
4770,8.09375,0.20435921847820282,236.375
4771,8.625,0.2720690965652466,444.375
4772,3.46875,0.23388426005840302,568.875
4773,5.875,0.16675831377506256,454.375
4774,9.3125,0.2369895577430725,390.25
4775,10.0,0.2329053282737732,316.875
4776,5.34375,0.2461138218641281,397.5
4777,10.0,0.20439600944519043,217.875
4778,3.25,0.42780596017837524,376.25
4779,9.3125,0.26565560698509216,169.25
4780,4.3125,0.43409261107444763,505.125
4781,8.78125,0.1672627478837967,236.0
4782,10.0,0.3465907871723175,231.625
4783,5.25,0.28729310631752014,304.5
4784,8.78125,0.3379969894886017,249.5
4785,6.03125,0.2794334292411804,315.5
4786,6.71875,0.28475987911224365,443.25
4787,9.3125,0.28024351596832275,329.625
4788,9.3125,0.23027564585208893,246.875
4789,5.375,0.20938941836357117,306.625
4790,10.0,0.20997823774814606,197.5
4791,5.1875,0.36670950055122375,371.625
4792,10.0,0.2673819661140442,361.0
4793,8.6875,0.2155781090259552,320.875
4794,8.9375,0.23395496606826782,174.375
4795,8.09375,0.390452116727829,325.5
4796,5.59375,0.3324543833732605,534.25
4797,3.125,0.1941746324300766,423.375
4798,8.625,0.18168407678604126,391.5
4799,8.625,0.2563317120075226,441.125
4800,10.0,0.26721492409706116,216.875
4801,8.3125,0.2815500795841217,338.5
4802,9.3125,0.2959316670894623,313.125
4803,9.0,0.2823255658149719,280.625
4804,9.3125,0.2810896933078766,205.5
4805,4.5,0.32765838503837585,450.75
4806,4.5,0.20304320752620697,308.75
4807,4.125,0.2649703323841095,329.625
4808,6.75,0.34253737330436707,230.125
4809,4.0,0.36929187178611755,391.75
4810,10.0,0.14616450667381287,202.75
4811,3.9375,0.23374411463737488,565.25
4812,10.0,0.18236352503299713,265.625
4813,6.125,0.283088356256485,541.0
4814,10.0,0.2504388093948364,227.25
4815,4.875,0.37406620383262634,292.5
4816,10.0,0.2960209846496582,331.125
4817,8.625,0.25574612617492676,332.875
4818,6.25,0.2808481752872467,293.375
4819,5.84375,0.3034524619579315,540.375
4820,5.375,0.1825815886259079,399.125
4821,6.03125,0.22031241655349731,341.5
4822,6.03125,0.32176533341407776,389.5
4823,6.0,0.24876521527767181,574.625
4824,5.875,0.199955016374588,295.0
4825,9.3125,0.23349103331565857,324.25
4826,10.0,0.28204861283302307,191.0
4827,9.0,0.5023308992385864,221.375
4828,8.125,0.35099852085113525,273.375
4829,9.3125,0.2700174152851105,265.625
4830,10.0,0.2385002076625824,224.0
4831,6.5625,0.3376156687736511,366.375
4832,6.75,0.28870248794555664,385.625
4833,10.0,0.30944719910621643,226.625
4834,8.0625,0.28828543424606323,328.5
4835,8.625,0.34321659803390503,445.375
4836,6.9375,0.18311086297035217,214.125
4837,4.5,0.38703230023384094,633.875
4838,10.0,0.15519601106643677,158.5
4839,10.0,0.5982990860939026,271.0
4840,7.25,0.27818796038627625,297.5
4841,8.09375,0.1884053349494934,565.75
4842,7.9375,0.1333334743976593,261.0
4843,10.0,0.24219892919063568,283.75
4844,9.3125,0.20095710456371307,340.875
4845,7.375,0.28722330927848816,365.0
4846,10.0,0.2234349101781845,292.75
4847,7.3125,0.3175855875015259,537.875
4848,8.8125,0.20210112631320953,467.5
4849,10.0,0.20931723713874817,200.875
4850,7.1875,0.43549421429634094,359.5
4851,9.3125,0.2615351974964142,300.75
4852,10.0,0.2894621789455414,307.375
4853,4.375,0.24701742827892303,252.875
4854,7.625,0.39163392782211304,326.5
4855,8.8125,0.28728187084198,211.75
4856,5.875,0.3272915780544281,318.25
4857,8.625,0.2767167091369629,264.375
4858,9.5,0.2627285420894623,326.25
4859,10.0,0.24109646677970886,245.375
4860,6.5625,0.2448720484972,317.0
4861,5.5,0.23332907259464264,326.0
4862,8.09375,0.21511772274971008,258.125
4863,5.875,0.2280687838792801,204.875
4864,9.3125,0.18826797604560852,465.25
4865,6.5625,0.23645730316638947,274.0
4866,6.96875,0.38482987880706787,290.5
4867,7.3125,0.25356703996658325,380.5
4868,-0.375,0.1799164116382599,768.0
4869,0.75,0.12927773594856262,748.625
4870,9.3125,0.1366560161113739,253.875
4871,7.6875,0.2779776155948639,326.875
4872,5.1875,0.21941857039928436,282.5
4873,4.5,0.20330049097537994,529.25
4874,4.5625,0.20053978264331818,489.125
4875,5.0,0.23075301945209503,205.5
4876,2.5,0.39949092268943787,542.125
4877,4.6875,0.16766515374183655,262.0
4878,7.75,0.43323493003845215,459.125
4879,10.0,0.16802355647087097,440.625
4880,10.0,0.2011767029762268,202.75
4881,10.0,0.5448671579360962,301.25
4882,10.0,0.4172784984111786,255.0
4883,6.0,0.33938202261924744,626.5
4884,10.0,0.17588405311107635,316.125
4885,7.9375,0.27552497386932373,299.75
4886,6.0,0.23740604519844055,313.875
4887,4.6875,0.2930375933647156,585.5
4888,10.0,0.12627001106739044,248.375
4889,8.25,0.2753700315952301,292.125
4890,8.625,0.3497566282749176,395.75
4891,5.375,0.2635268568992615,521.5
4892,9.3125,0.2154100090265274,502.5
4893,8.6875,0.23777033388614655,286.75
4894,8.0,0.26550158858299255,480.875
4895,6.5,0.15441103279590607,276.625
4896,9.34375,0.39409810304641724,257.25
4897,9.3125,0.2703481912612915,321.5
4898,8.25,0.29969164729118347,275.0
4899,7.28125,0.27883192896842957,253.125
4900,10.0,0.4240702986717224,324.5
4901,4.5,0.31719744205474854,404.375
4902,10.0,0.26781395077705383,280.75
4903,10.0,0.29155033826828003,324.0
4904,6.8125,0.24842017889022827,224.875
4905,6.5625,0.39059847593307495,443.625
4906,10.0,0.2149246335029602,236.875
4907,4.9375,0.42161887884140015,215.5
4908,6.5625,0.5824946165084839,242.625
4909,9.1875,0.3356168866157532,249.125
4910,10.0,0.37126627564430237,240.125
4911,5.3125,0.39047127962112427,469.875
4912,2.0625,0.21099382638931274,692.75
4913,5.25,0.13258635997772217,382.875
4914,3.875,0.35327619314193726,546.75
4915,6.03125,0.17183561623096466,379.75
4916,3.5,0.3458869159221649,646.625
4917,9.25,0.24920277297496796,234.0
4918,7.40625,0.25510600209236145,326.25
4919,6.5625,0.3828846216201782,242.5
4920,10.0,0.21490314602851868,217.625
4921,9.3125,0.3202184736728668,295.625
4922,7.25,0.20987650752067566,437.375
4923,4.75,0.20311370491981506,566.0
4924,9.3125,0.16975151002407074,329.75
4925,8.25,0.17418788373470306,338.0
4926,7.25,0.2390279471874237,471.875
4927,10.0,0.12101388722658157,327.75
4928,10.0,0.20437555015087128,192.375
4929,9.5,0.4790072441101074,515.5
4930,10.0,0.16875508427619934,271.25
4931,4.6875,0.3161957859992981,387.25
4932,9.3125,0.31672826409339905,220.5
4933,8.625,0.32990142703056335,227.0
4934,0.125,0.2847231328487396,751.375
4935,10.0,0.10070537030696869,361.25
4936,6.0625,0.15160278975963593,424.875
4937,5.875,0.31399139761924744,324.875
4938,10.0,0.28503096103668213,226.75
4939,4.3125,0.418048232793808,257.5
4940,9.3125,0.29158878326416016,292.875
4941,10.0,0.3268727660179138,196.0
4942,10.0,0.22049161791801453,284.875
4943,5.25,0.3117126524448395,384.125
4944,7.875,0.22622014582157135,306.25
4945,10.0,0.22651760280132294,283.0
4946,9.3125,0.2106475681066513,365.75
4947,3.375,0.25670310854911804,243.75
4948,3.25,0.343122661113739,480.0
4949,6.5625,0.21336929500102997,448.75
4950,7.59375,0.2417834848165512,328.375
4951,7.4375,0.26168960332870483,266.5
4952,6.75,0.27689626812934875,397.25
4953,10.0,0.3823666274547577,186.5
4954,7.9375,0.4480352997779846,324.25
4955,9.75,0.16314497590065002,356.5
4956,4.5,0.22717738151550293,245.25
4957,5.9375,0.3354509174823761,429.125
4958,4.5,0.24352343380451202,249.625
4959,9.3125,0.3268708884716034,257.5
4960,10.0,0.41763466596603394,325.75
4961,10.0,0.269195556640625,227.75
4962,5.1875,0.24243980646133423,396.375
4963,5.875,0.1566464751958847,242.625
4964,10.0,0.3421103358268738,227.625
4965,5.625,0.2763978838920593,489.375
4966,6.125,0.2774170935153961,334.25
4967,8.625,0.19422373175621033,302.375
4968,2.8125,0.20889928936958313,619.25
4969,8.625,0.14299152791500092,349.875
4970,4.5,0.16990220546722412,344.125
4971,4.40625,0.362265944480896,390.75
4972,9.3125,0.19919677078723907,316.875
4973,3.6875,0.2829803228378296,516.125
4974,5.1875,0.25758010149002075,318.75
4975,2.625,0.23486772179603577,634.375
4976,7.9375,0.19302961230278015,315.25
4977,3.4375,0.30090758204460144,630.5
4978,9.3125,0.15656830370426178,284.875
4979,8.625,0.2897288203239441,423.5
4980,9.3125,0.2430230677127838,269.375
4981,10.0,0.24409060180187225,275.125
4982,2.625,0.3239971101284027,679.0
4983,8.625,0.16701887547969818,247.875
4984,3.9375,0.428575336933136,709.875
4985,10.0,0.1990354359149933,295.75
4986,5.0,0.2881874740123749,232.875
4987,5.875,0.38054031133651733,294.75
4988,7.40625,0.24527089297771454,315.75
4989,7.8125,0.2315155267715454,284.875
4990,6.0,0.2463131695985794,462.875
4991,5.875,0.17706948518753052,406.375
4992,6.5625,0.27400386333465576,261.125
4993,9.8125,0.2952176332473755,501.25
4994,5.8125,0.20343096554279327,500.25
4995,9.3125,0.18949875235557556,253.5
4996,6.1875,0.2745089828968048,296.0
4997,7.3125,0.42352303862571716,473.875
4998,2.0,0.18365360796451569,657.5
4999,6.625,0.18569879233837128,402.75
5000,3.875,0.20311903953552246,414.125
5001,6.71875,0.27296385169029236,238.25
5002,7.125,0.3658050000667572,242.875
5003,5.1875,0.2990311086177826,407.375
5004,7.25,0.22164425253868103,294.625
5005,6.625,0.18861699104309082,343.875
5006,10.0,0.26761388778686523,328.5
5007,10.0,0.1632765531539917,211.125
5008,10.0,0.2701239287853241,245.375
5009,8.4375,0.36548909544944763,388.0
5010,3.875,0.2303244173526764,350.625
5011,6.0,0.2045806348323822,265.125
5012,4.3125,0.4367883503437042,657.25
5013,5.3125,0.15926583111286163,478.375
5014,8.09375,0.23334482312202454,307.125
5015,6.71875,0.364369660615921,247.75
5016,8.625,0.31534644961357117,332.875
5017,8.625,0.28601911664009094,269.125
5018,10.0,0.3063186705112457,186.5
5019,10.0,0.46355417370796204,271.125
5020,6.28125,0.23045113682746887,457.125
5021,8.125,0.1906162053346634,164.875
5022,10.0,0.5229868292808533,338.5
5023,8.5,0.2293720543384552,242.375
5024,6.0,0.23932349681854248,503.125
5025,4.5,0.18164314329624176,538.625
5026,10.0,0.1973041594028473,354.0
5027,10.0,0.20790283381938934,208.75
5028,8.25,0.26646900177001953,397.625
5029,10.0,0.21976207196712494,212.125
5030,5.65625,0.4002525508403778,495.5
5031,3.4375,0.2514573931694031,525.75
5032,10.0,0.2009839415550232,241.875
5033,10.0,0.40805211663246155,243.875
5034,10.0,0.30403822660446167,310.625
5035,10.0,0.21826428174972534,180.75
5036,10.0,0.3896356523036957,251.75
5037,10.0,0.32893651723861694,272.75
5038,9.46875,0.2557142376899719,292.75
5039,10.0,0.2586006820201874,243.875
5040,5.0,0.2269071340560913,402.625
5041,5.1875,0.21447952091693878,283.5
5042,10.0,0.15492373704910278,267.125
5043,5.1875,0.2452201247215271,261.25
5044,4.6875,0.3651503324508667,364.625
5045,8.625,0.33979398012161255,260.625
5046,9.875,0.30572545528411865,309.875
5047,4.5,0.3358267843723297,484.625
5048,10.0,0.1860751062631607,365.0
5049,5.15625,0.23118476569652557,407.75
5050,6.875,0.21850934624671936,326.75
5051,5.875,0.19857412576675415,295.125
5052,6.625,0.31592196226119995,410.875
5053,9.375,0.26821979880332947,266.625
5054,10.0,0.3122815489768982,171.75
5055,7.40625,0.4507826566696167,266.25
5056,7.0,0.23274391889572144,284.25
5057,4.75,0.3057115972042084,626.75
5058,4.5,0.14554893970489502,332.0
5059,5.53125,0.35728880763053894,396.125
5060,7.25,0.2816193401813507,353.125
5061,8.625,0.2826807200908661,223.625
5062,7.875,0.28929316997528076,379.5
5063,10.0,0.23385952413082123,282.75
5064,8.40625,0.2353687882423401,212.875
5065,7.25,0.4170827567577362,489.75
5066,10.0,0.1619008630514145,297.625
5067,7.125,0.3202815651893616,402.75
5068,5.75,0.271199107170105,300.125
5069,10.0,0.30650201439857483,206.875
5070,6.5625,0.44434934854507446,365.25
5071,5.75,0.2673608958721161,348.625
5072,8.625,0.15913783013820648,253.0
5073,10.0,0.3726041913032532,309.875
5074,10.0,0.28236818313598633,256.75
5075,9.3125,0.18700149655342102,372.0
5076,10.0,0.26203688979148865,155.75
5077,10.0,0.5457815527915955,400.25
5078,10.0,0.20704665780067444,329.0
5079,9.3125,0.2903687655925751,243.0
5080,3.375,0.22759497165679932,465.0
5081,9.3125,0.18618936836719513,271.0
5082,9.3125,0.35940277576446533,228.875
5083,3.9375,0.4444516599178314,565.125
5084,4.5,0.16068284213542938,450.25
5085,4.96875,0.2990282475948334,272.75
5086,6.125,0.36381015181541443,273.25
5087,5.0625,0.40822160243988037,219.375
5088,7.9375,0.42510199546813965,316.75
5089,8.625,0.28745612502098083,247.625
5090,10.0,0.3175554871559143,193.0
5091,9.875,0.44472286105155945,189.0
5092,9.875,0.5503379106521606,265.375
5093,6.0625,0.21042853593826294,372.0
5094,4.125,0.30525633692741394,223.0
5095,6.625,0.39866572618484497,492.0
5096,10.0,0.21695232391357422,202.875
5097,5.8125,0.44196024537086487,422.125
5098,7.1875,0.2500826418399811,300.875
5099,8.8125,0.31700196862220764,388.5
5100,4.25,0.2183125764131546,345.625
5101,7.9375,0.25935062766075134,232.25
5102,6.5625,0.2405855357646942,505.625
5103,10.0,0.1582467406988144,229.75
5104,3.9375,0.28357499837875366,456.5
5105,3.375,0.22994191944599152,663.0
5106,3.4375,0.15847907960414886,579.0
5107,6.125,0.1857454925775528,247.5
5108,10.0,0.3335312306880951,358.75
5109,10.0,0.16939343512058258,332.125
5110,4.5,0.22725355625152588,296.0
5111,6.0625,0.20272646844387054,301.375
5112,10.0,0.31584110856056213,281.0
5113,4.5625,0.32097327709198,533.75
5114,3.6875,0.1978757232427597,284.75
5115,4.5,0.2690269947052002,420.125
5116,5.1875,0.2563937306404114,278.25
5117,5.25,0.22709093987941742,498.375
5118,5.9375,0.2200787365436554,334.25
5119,9.3125,0.1963241696357727,285.75
5120,10.0,0.3822658061981201,246.625
5121,5.3125,0.182058185338974,311.375
5122,10.0,0.2766268253326416,316.25
5123,10.0,0.22405196726322174,230.25
5124,10.0,0.3495912253856659,359.25
5125,9.3125,0.26099908351898193,239.25
5126,4.5,0.28265073895454407,265.125
5127,10.0,0.3215595483779907,236.75
5128,4.5,0.3160017132759094,346.125
5129,9.3125,0.1723129004240036,221.25
5130,7.9375,0.32147669792175293,300.375
5131,3.9375,0.35080239176750183,607.125
5132,10.0,0.16343006491661072,264.375
5133,9.3125,0.20842497050762177,317.875
5134,10.0,0.32322052121162415,255.75
5135,4.8125,0.20573057234287262,536.875
5136,10.0,0.22617489099502563,294.875
5137,9.3125,0.33156487345695496,224.625
5138,6.75,0.4834410548210144,468.625
5139,6.5625,0.1945791393518448,264.625
5140,9.46875,0.34512484073638916,406.5
5141,9.3125,0.33906880021095276,352.125
5142,7.25,0.20035548508167267,454.75
5143,10.0,0.21206362545490265,265.0
5144,7.25,0.2730615437030792,313.25
5145,4.5,0.27085062861442566,406.375
5146,8.625,0.2595551013946533,307.875
5147,8.625,0.3208383619785309,327.125
5148,8.78125,0.29827627539634705,314.125
5149,10.0,0.2758338153362274,207.625
5150,10.0,0.2553824186325073,189.375
5151,8.875,0.344991534948349,166.125
5152,5.1875,0.44218769669532776,262.75
5153,7.25,0.3041285574436188,219.75
5154,6.25,0.4149979054927826,461.25
5155,4.75,0.1290198713541031,365.25
5156,9.0,0.2594897747039795,323.125
5157,9.3125,0.4009324312210083,253.75
5158,10.0,0.279920756816864,200.375
5159,0.0,0.32101577520370483,747.125
5160,9.1875,0.0945834070444107,204.0
5161,4.8125,0.33119383454322815,606.75
5162,3.5,0.2219116985797882,371.0
5163,10.0,0.23318012058734894,223.625
5164,9.3125,0.214195117354393,209.5
5165,8.0,0.2682178318500519,334.875
5166,8.40625,0.28492483496665955,266.875
5167,10.0,0.2846989333629608,239.375
5168,5.1875,0.31424960494041443,339.625
5169,7.5625,0.2734178602695465,475.25
5170,9.3125,0.2019512802362442,264.875
5171,5.875,0.3014659881591797,544.625
5172,9.8125,0.20209164917469025,92.625
5173,5.375,0.298430472612381,341.875
5174,5.25,0.23698990046977997,457.25
5175,9.46875,0.24163056910037994,237.125
5176,8.625,0.30472272634506226,234.625
5177,9.46875,0.4253265857696533,219.875
5178,8.8125,0.39562472701072693,280.75
5179,10.0,0.2736028730869293,210.5
5180,10.0,0.34559935331344604,218.25
5181,9.3125,0.29495975375175476,301.125
5182,8.625,0.32314255833625793,407.375
5183,5.4375,0.2663137912750244,283.375
5184,10.0,0.3840441405773163,150.0
5185,9.3125,0.40255871415138245,198.625
5186,4.5,0.3798358738422394,382.875
5187,9.3125,0.2478216588497162,269.625
5188,10.0,0.3361024260520935,281.375
5189,3.75,0.21983706951141357,384.25
5190,3.875,0.2756289839744568,388.875
5191,7.9375,0.2739846706390381,470.625
5192,9.75,0.1770995557308197,350.0
5193,7.25,0.2796623408794403,411.375
5194,6.0,0.2539192736148834,403.375
5195,5.1875,0.2352883517742157,338.875
5196,8.5,0.2914251983165741,212.125
5197,9.3125,0.2860001027584076,350.125
5198,8.5,0.34528499841690063,313.125
5199,5.9375,0.15274228155612946,601.125
5200,4.1875,0.22469960153102875,533.25
5201,5.0,0.18314842879772186,406.5
5202,10.0,0.2693842947483063,275.875
5203,4.96875,0.29671409726142883,549.625
5204,8.625,0.2153153419494629,350.375
5205,6.0,0.19965143501758575,629.75
5206,10.0,0.12287390232086182,212.0
5207,9.3125,0.3303728401660919,299.25
5208,4.5,0.33720165491104126,293.75
5209,4.5,0.2837632894515991,212.125
5210,6.09375,0.3660414516925812,461.375
5211,10.0,0.24995839595794678,454.0
5212,7.3125,0.12340550869703293,354.375
5213,4.5,0.2855430245399475,320.0
5214,5.9375,0.28183943033218384,396.75
5215,10.0,0.26174139976501465,356.875
5216,5.5,0.2957161068916321,399.75
5217,6.625,0.3864331543445587,500.875
5218,3.875,0.2041895091533661,489.875
5219,5.34375,0.20814894139766693,348.5
5220,10.0,0.28295397758483887,213.875
5221,10.0,0.28701645135879517,172.75
5222,4.5625,0.47764524817466736,503.5
5223,10.0,0.13411776721477509,365.625
5224,9.3125,0.2965010702610016,320.5
5225,8.6875,0.3155762255191803,202.625
5226,3.5,0.2850976884365082,594.75
5227,9.3125,0.21635116636753082,390.375
5228,9.875,0.19789539277553558,288.0
5229,8.6875,0.2563408613204956,308.625
5230,8.78125,0.12451716512441635,229.75
5231,9.3125,0.327858567237854,430.75
5232,10.0,0.1901945322751999,206.875
5233,8.6875,0.41168636083602905,409.25
5234,9.3125,0.19594115018844604,293.375
5235,9.3125,0.30206963419914246,200.125
5236,3.625,0.5493552684783936,476.5
5237,10.0,0.1824641227722168,261.0
5238,9.3125,0.19678780436515808,451.875
5239,7.25,0.17327383160591125,283.75
5240,10.0,0.194588765501976,318.0
5241,10.0,0.3179713785648346,294.75
5242,4.0,0.3143012225627899,441.875
5243,10.0,0.17591598629951477,245.75
5244,9.3125,0.18560461699962616,375.375
5245,5.34375,0.22242705523967743,236.25
5246,10.0,0.28176167607307434,287.5
5247,10.0,0.24071982502937317,344.875
5248,10.0,0.18630997836589813,215.875
5249,5.875,0.34659162163734436,360.375
5250,7.25,0.29469919204711914,354.125
5251,5.9375,0.26578983664512634,415.25
5252,5.375,0.19124901294708252,370.75
5253,4.5625,0.30168673396110535,409.125
5254,9.875,0.27808788418769836,366.25
5255,9.3125,0.2544082701206207,247.5
5256,9.875,0.30759871006011963,420.625
5257,9.3125,0.22279958426952362,195.5
5258,7.9375,0.3265058994293213,269.875
5259,10.0,0.35533735156059265,294.875
5260,8.6875,0.24339695274829865,296.875
5261,9.3125,0.27249041199684143,242.375
5262,10.0,0.4439863860607147,175.875
5263,5.875,0.47507163882255554,377.125
5264,6.6875,0.19305025041103363,504.75
5265,7.59375,0.21742504835128784,373.25
5266,10.0,0.25400200486183167,357.375
5267,5.4375,0.14166417717933655,277.625
5268,0.8125,0.24045735597610474,726.25
5269,7.9375,0.1612277776002884,230.25
5270,6.5625,0.3217169940471649,362.375
5271,8.625,0.17201901972293854,220.75
5272,10.0,0.3488871455192566,233.125
5273,9.875,0.26945528388023376,319.75
5274,4.65625,0.21689417958259583,488.125
5275,5.03125,0.21089793741703033,292.875
5276,8.625,0.28657078742980957,190.0
5277,10.0,0.31709030270576477,256.5
5278,5.4375,0.19026784598827362,411.625
5279,8.78125,0.24100790917873383,382.5
5280,10.0,0.2439582496881485,294.125
5281,9.3125,0.3228360712528229,311.875
5282,2.625,0.1672976016998291,542.25
5283,8.6875,0.157594695687294,638.0
5284,5.0625,0.17991513013839722,344.0
5285,9.3125,0.26123493909835815,270.25
5286,7.9375,0.40574026107788086,333.125
5287,4.375,0.21782448887825012,452.875
5288,8.0,0.3202594220638275,349.0
5289,7.125,0.20207887887954712,433.875
5290,9.5,0.2584024965763092,267.5
5291,9.3125,0.3290312588214874,316.875
5292,4.5,0.2568419575691223,381.375
5293,7.34375,0.21775734424591064,206.5
5294,7.9375,0.3923684358596802,216.25
5295,10.0,0.411192923784256,295.875
5296,7.6875,0.27474188804626465,227.375
5297,9.3125,0.2704044580459595,304.375
5298,4.03125,0.20573347806930542,376.5
5299,9.875,0.2484017312526703,206.25
5300,8.0,0.46971967816352844,511.0
5301,4.375,0.21869711577892303,322.125
5302,9.3125,0.29530051350593567,326.125
